7.000000,32.000000,23.800000,277.225739
7.000000,32.100000,23.400000,252.146713
7.000000,31.900000,23.400000,262.002075
7.000000,30.700000,23.500000,316.141968
7.000000,31.600000,23.900000,300.351013
7.000000,31.700000,23.700000,286.603790
7.000000,32.000000,24.000000,287.254333
7.000000,31.800000,23.900000,291.673767
7.000000,31.700000,23.700000,286.603790
7.000000,31.200000,23.400000,294.627960
7.000000,31.100000,23.800000,314.304840
7.000000,33.400000,24.500000,240.277054
7.000000,31.500000,23.800000,300.046448
7.000000,32.000000,23.500000,262.073029
7.000000,31.100000,23.900000,317.441559
7.000000,31.500000,24.000000,308.394440
